id,verse_id,author,text,source
67813,34554,"Haydock (Revised)","The year 143 B.C.","Scholarly Modern Commentary"
67814,34564,"Haydock (Revised)","Chronicle of 142 B.C.","Scholarly Modern Commentary"
67815,34514,"Haydock (Revised)","Simon Machabeus, known for his prudence, arose as the next high priest and prince to defend the nation.","Scholarly Modern Commentary"
67816,34524,"Haydock (Revised)","Reference to the companions and friends of the leaders.","Scholarly Modern Commentary"
67817,34525,"Haydock (Revised)","Jonathan was held in unholy custody, guarded closely to prevent any escape.","Scholarly Modern Commentary"
67818,34526,"Haydock (Revised)","The plain of Sephala was the route by which Jerusalem was most easily attacked from the west.","Scholarly Modern Commentary"
67819,34532,"Haydock (Revised)","Large sums were requested for the release of prisoners. Refusing could have caused suspicion or revolt, potentially leading to the death of the hostages.","Scholarly Modern Commentary"
67820,34533,"Haydock (Revised)","Tryphon attempted in vain to cross the mountains near the southern cities of Judah.","Scholarly Modern Commentary"
67821,34535,"Haydock (Revised)","A heavy snow prevented the enemy’s march, forcing them to retreat and go back along the Jordan river.","Scholarly Modern Commentary"
67822,34536,"Haydock (Revised)","Strategic location in the current military campaign.","Scholarly Modern Commentary"
67823,34541,"Haydock (Revised)","Simon built elaborate sepulchers for his family, including tall pyramids enclosed with marble porticoes and pillars. These monuments served as a testimony to the nation's struggle.","Scholarly Modern Commentary"
67824,34542,"Haydock (Revised)","The tombs were adorned with sculptures of arms and ships to denote victories by sea and land. Simon promoted true glory by encouraging others to imitate the virtuous actions of his family. While some monuments record vanity, those that praise real virtues extend the glory of God.","Scholarly Modern Commentary"
67825,34544,"Haydock (Revised)","Tryphon treacherously slew the young king, pretending a medical procedure was necessary.","Scholarly Modern Commentary"
67826,34545,"Haydock (Revised)","Tryphon assumed the crown with the support of soldiers, taking a name that implied a life of pleasure. He depicted a helmet on his coins but was rebuffed by the Roman Senate.","Scholarly Modern Commentary"
67827,34547,"Haydock (Revised)","Simon preferred an alliance with Demetrius II over Tryphon, provided the king granted the promised immunities to the Jews.","Scholarly Modern Commentary"
67828,34550,"Haydock (Revised)","Simon received high honors, including a golden palm branch and a purple robe, similar to the markers of status given by the Romans to their allies.","Scholarly Modern Commentary"
67829,34551,"Haydock (Revised)","The king granted all of Simon's requests and reaffirmed the independence of the Jewish nation.","Scholarly Modern Commentary"
67830,34552,"Haydock (Revised)","In a spiritual sense, all sins proceed from an ignorance or oversight of the Divine Law.","Scholarly Modern Commentary"
67831,34554,"Haydock (Revised)","In 143 B.C., the independence of the Jews was acknowledged after a long and hard struggle.","Scholarly Modern Commentary"
67832,34555,"Haydock (Revised)","This recognition marked a new era in official records and public contracts.","Scholarly Modern Commentary"
67833,34556,"Haydock (Revised)","Gaza had revolted but was retaken using massive engines for battering walls. These machines were covered in hides and iron to resist fire and allow people within to move them on wheels.","Scholarly Modern Commentary"
67834,34560,"Haydock (Revised)","The city was purified of its unholy idols, an action pleasing to God. Mercy was shown to the inhabitants provided that justice and religion were not compromised.","Scholarly Modern Commentary"
67835,34561,"Haydock (Revised)","The leader stayed in these cities to guard the border against neighbors like Egypt.","Scholarly Modern Commentary"
67836,34563,"Haydock (Revised)","The castle on Sion, occupied for twenty-five years by foreign forces, was finally recovered.","Scholarly Modern Commentary"
67837,34565,"Haydock (Revised)","The recovery was celebrated annually, and Simon eventually leveled the castle to the ground to prevent its future capture, a task that took three years.","Scholarly Modern Commentary"
67838,34566,"Haydock (Revised)","The work of fortifying and repairing the city occupied the people for several years.","Scholarly Modern Commentary"
67839,34567,"Haydock (Revised)","Historical timeline: around 141 B.C.","Scholarly Modern Commentary"
67840,34593,"Haydock (Revised)","Context of the year 141 B.C.","Scholarly Modern Commentary"
67841,34567,"Haydock (Revised)","Demetrius II attempted to regain his reputation by attacking ancient powers but was taken prisoner. He was treated well and given a wife by his captor. Meanwhile, Tryphon abandoned himself to pleasure.","Scholarly Modern Commentary"
67842,34568,"Haydock (Revised)","Arsaces was the common title held by the monarchs of the powerful Parthian empire.","Scholarly Modern Commentary"
67843,34570,"Haydock (Revised)","Simon oversaw a period of relative peace and prosperity, which he maintained throughout most of his reign until new disturbances arose.","Scholarly Modern Commentary"
67844,34571,"Haydock (Revised)","The Jews expanded their commerce by water, though their port was relatively small.","Scholarly Modern Commentary"
67845,34573,"Haydock (Revised)","Captured enemies were liberated, and various key cities were held and governed by Jewish leaders.","Scholarly Modern Commentary"
67846,34575,"Haydock (Revised)","The leaders promoted peace but remained ready to defend the country. The people enjoyed the atmosphere of prosperity and the spoils of victory.","Scholarly Modern Commentary"
67847,34576,"Haydock (Revised)","They secured provisions and engines of war throughout Judea and its around.","Scholarly Modern Commentary"
67848,34578,"Haydock (Revised)","The people enjoyed a picture of perfect peace, 'every man under his own vine and fig tree'.","Scholarly Modern Commentary"
67849,34586,"Haydock (Revised)","Reference to ancient kings and the city of Sparta.","Scholarly Modern Commentary"
67850,34589,"Haydock (Revised)","Records of public alliances and treaties were preserved and often made open for inspection in state records.","Scholarly Modern Commentary"
67851,34590,"Haydock (Revised)","Out of gratitude for Simon, the nation confirmed him as high priest and prince during his life, decreeing that his progeny should also enjoy these dignities.","Scholarly Modern Commentary"
67852,34592,"Haydock (Revised)","Simon and his house were recognized for their valor in routing the enemies of the nation.","Scholarly Modern Commentary"
67853,34593,"Haydock (Revised)","Reference to the ancient assembly and its location in Jerusalem.","Scholarly Modern Commentary"
67854,34600,"Haydock (Revised)","Repairs and improvements were made throughout the city and its surrounding towns.","Scholarly Modern Commentary"
67855,34602,"Haydock (Revised)","He secured and purified the sanctuary and the practice of divine worship.","Scholarly Modern Commentary"
67856,34605,"Haydock (Revised)","The monarch confirmed Simon in all his rights and distinctions.","Scholarly Modern Commentary"
67857,34607,"Haydock (Revised)","The family was confirmed in the high priesthood until a faithful prophet should arise. This authority continued until the time of Herod, shortly before the advent of the Gospel.","Scholarly Modern Commentary"
67858,34616,"Haydock (Revised)","Chronicle of 140 B.C.","Scholarly Modern Commentary"
67859,34625,"Haydock (Revised)","Historical context of 139 B.C.","Scholarly Modern Commentary"
67860,34616,"Haydock (Revised)","Demetrius Sidetes arose as a new claimant to the Syrian throne and eventually married to secure his position. He was known as both a 'hunter' and a benefactor.","Scholarly Modern Commentary"
67861,34617,"Haydock (Revised)","The monarch addressed the Jewish leader as an independent prince (Ethnarch) and a friend.","Scholarly Modern Commentary"
67862,34618,"Haydock (Revised)","The king referred to his rivals and competitors as 'pestilent' disturbers of the peace.","Scholarly Modern Commentary"
67863,34620,"Haydock (Revised)","The king was liberal with what he did not yet possess, offering to remit various taxes and religious oblations.","Scholarly Modern Commentary"
67864,34621,"Haydock (Revised)","He granted the right to coin money. Early coins often showed vessels or trees, potentially to conform strictly to the Law.","Scholarly Modern Commentary"
67865,34626,"Haydock (Revised)","The rival monarch was besieged in the city of Dora.","Scholarly Modern Commentary"
67866,34630,"Haydock (Revised)","Ambassadors returned from Rome with letters of support for the Jews and on their behalf to various kings and nations.","Scholarly Modern Commentary"
67867,34631,"Haydock (Revised)","Reference to the Roman consuls and the Egyptian monarchs of the era.","Scholarly Modern Commentary"
67868,34637,"Haydock (Revised)","Note on the kings of Pergamus, Cappadocia, and Parthia.","Scholarly Modern Commentary"
67869,34638,"Haydock (Revised)","Lists various free cities and islands—like Rhodes and Cyprus—where the Jews had trade or alliances.","Scholarly Modern Commentary"
67870,34639,"Haydock (Revised)","These reports were sent so the leader would know where to apply for help in the future.","Scholarly Modern Commentary"
67871,34640,"Haydock (Revised)","Note on the continued military and siege operations.","Scholarly Modern Commentary"
67872,34642,"Haydock (Revised)","Though some histories suggest cooperation, the monarch soon forgot Jewish favor and sent generals against them.","Scholarly Modern Commentary"
